Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_damage,Aircraft_Category,Registration_Number,Make,Model,Amateur_Built,Number_of_Engines,Engine_Type,FAR_Description,Schedule,Purpose_of_flight,Air_carrier,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_phase_of_flight,Report_Status,Publication_Date,Total_Injuries
20150914X20901,Accident,ERA15LA356,2015-09-07,"Stratford, CT",United States,041948N,0073734W,BDR,Igor I Sikorsky,Fatal,Substantial,Airplane,N7708P,Piper,PA-24,No,1.0,Reciprocating,091,,Personal,KUMAR SANJAY,0,0,0,1,VMC,Unknown,The pilot's failure to maintain directional control while landing in a crosswind.,25-09-2020,0
20150917X85753,Accident,GAA15CA263,2015-09-07,"Doylestown, PA",United States,040200N,0075719W,DYL,DOYLESTOWN,Fatal,Substantial,Airplane,N1125X,Piper,PA 28R-200,No,1.0,Reciprocating,091,,Personal,LEADING EDGE AVIATION INC,0,0,0,1,VMC,Unknown,The pilot's failure to land with sufficient runway remaining to safely stop the airplane. Contributing to the accident was the pilot's fatigue during the flight.,25-09-2020,0
20150922X32524,Accident,ANC15CA072,2015-09-07,"Delta Junction, AK",United States,064057N,1454337W,,,Fatal,Substantial,Airplane,N5947T,Cessna,150D,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilots decision to land on an unfamiliar, unimproved airstrip which resulted in a loss of control and runway excursion.",25-09-2020,0
20150908X35241,Accident,DCA15FA185,2015-09-08,"Las Vegas, NV",United States,036459N,0011595W,KLAS,"Las Vegas, McCarran Internatio",Fatal,Substantial,Airplane,G-VIIO,Boeing Company,BOEING 777-236,No,2.0,Turbo Fan,129,SCHD,,BRITISH AIRWAYS PLC,0,19,1,150,VMC,Unknown,"The failure of the left engine high-pressure compressor (HPC) stage 8-10 spool, which caused the main fuel supply line to become detached from the engine main fuel pump and release fuel, resulting in a fire on the left side of the airplane. The HPC stage 8-10 spool failed due to a sustained-peak low-cycle fatigue crack that initiated in the web of the stage 8 disk; the cause of the crack initiation could not be identified by physical inspection and stress and lifing analysis. Contributing to this accident was the lack of inspection procedures for the stage 8 disk web.",13-09-2021,20
20150909X71319,Accident,WPR15WA259,2015-09-08,"Ballarat, Australia, Australia",Australia,373730S,0144255E,,,Fatal,Destroyed,Airplane,VH-ZEW,Cessna,172,No,,Reciprocating,,,,,1,0,0,0,UNK,Unknown,,25-09-2020,1
20150910X60344,Accident,ERA15FA348,2015-09-09,"Somerset, NJ",United States,403720N,0744024W,SMQ,Somerset Airport,Fatal,Destroyed,Airplane,N1401P,Aerofab Inc.,Lake LA-4-250,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,VMC,Unknown,"The pilot's attempted 180-degree return to the runway immediately after takeoff in dark night conditions, which resulted in collision with trees and terrain. Also causal was the pilot's inadequate preflight inspection, which resulted in a takeoff with little-to-no fuel on board the airplane.",25-09-2020,1
20150910X71634,Accident,CEN15LA405,2015-09-09,"Elmwood, NE",United States,405123N,0096130W,PVT,Private,Fatal,Substantial,Airplane,N1057E,Piper,PA-36-375,No,1.0,Reciprocating,137,,Aerial Application,"Stove Creek Air, LLC",0,0,0,1,VMC,Unknown,The pilots decision to take off with the airplane near its maximum gross weight from a runway that did not have sufficient length for the airplane to achieve a normal takeoff and positive climb rate after liftoff.,25-09-2020,0
20150914X05723,Accident,CEN15CA410,2015-09-09,"Delphi, IN",United States,403235N,0864053W,1I9,DELPHI MUNICIPAL,Fatal,Substantial,Airplane,N4653H,Piper,PA-17,No,1.0,Reciprocating,091,,Personal,Eric D. Stull,0,0,0,1,VMC,Unknown,The pilot's attempt to start the engine by himself without properly securing the airplane.,25-09-2020,0
20150910X75635,Accident,ERA15LA349,2015-09-10,"Atlantic City, AO",United States,037386N,0725141W,,,Fatal,Substantial,Airplane,N370MM,Mooney Airplane Co Inc,M20TN,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,VMC,Unknown,"A loose oxygen line, which was not detected by maintenance personnel during a recent annual inspection, that allowed oxygen to escape and drain the oxygen canister more quickly than the pilot expected. This reduced the pilot's availability of supplemental oxygen and led to his experiencing hypoxia and the airplane subsequently flying on autopilot until it eventually lost power due to fuel starvation.",25-09-2020,1
20150911X34845,Accident,CEN15WA406,2015-09-10,"Konnern, Germany",Germany,514042N,0114838E,,,Fatal,Substantial,Airplane,D-EHZK,Beech Aircraft Corporation,Beech C 24R,No,1.0,Reciprocating,,NSCH,,Not Provided by Authority,1,0,0,0,UNK,Unknown,,25-09-2020,1
20150922X71447,Accident,GAA15CA269,2015-09-10,"Myakka City, FL",United States,271640N,0821259W,,,Fatal,Substantial,Airplane,N892PS,Mooney Airplane Co Inc,M20TN,No,1.0,Reciprocating,091,,Business,GORDON C. DECOU,0,0,0,2,VMC,Unknown,"The pilot's failure to maintain directional control during the landing roll in windy conditions, resulting in a runway excursion and collision with a fence.",25-09-2020,0
20150912X71749,Accident,ERA15FA351,2015-09-11,"Riegelwood, NC",United States,342035N,0781811W,,,Fatal,Substantial,Airplane,N52445,Cessna,172,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,VMC,Unknown,The noncertificated pilots failure to maintain adequate clearance from terrain for reasons that could not be determined based on the available evidence. ,,1
20150914X84957,Accident,ERA15WA355,2015-09-11,"Santa Fe de Antioquia, Colombia",Colombia,,,,,Fatal,Destroyed,Airplane,N164HH,Smith,AEROSTAR600,No,,,091,,Other Work Use,Heliblack LLC,2,0,1,0,UNK,Unknown,,25-09-2020,3
20150914X90257,Accident,CEN15LA407,2015-09-11,"Laramie, WY",United States,411553N,1052830W,,,Fatal,Substantial,Airplane,N6359V,Alon,A2,No,1.0,Reciprocating,091,,Personal,,0,0,1,0,VMC,Unknown,"The pilots failure to use carburetor heat in cruise flight while operating in an area conducive to serious carburetor icing, which resulted in a loss of engine power and an off-airport landing. Contributing to the accident was the pilot's decision to continue flight toward rising mountainous terrain when the airplane could not maintain altitude.",25-09-2020,1
20150917X51906,Accident,CEN15LA415,2015-09-11,"Gary, IN",United States,041372N,0872452W,GYY,Gary/Chicago International Air,Fatal,Substantial,Airplane,N4199S,Beech,58,No,2.0,Reciprocating,135,NSCH,,Midwest Air Link,0,0,0,1,VMC,Unknown,"The pilots failure to ensure that the landing gear was down while on short final, his subsequent failure to conduct a go-around, and his loss of situational awareness of the airplanes altitude above the runway while landing. ",25-09-2020,0
20151014X02315,Accident,GAA15CA297,2015-09-11,"Spartanburg, SC",United States,345510N,0081579W,SPA,SPARTANBURG DOWNTOWN MEMORIAL,Fatal,Substantial,Airplane,N442DD,Czech Sport Aircraft As,PIPER SPORT,No,1.0,Reciprocating,091,,Personal,FLIGHTLEASE LLC,0,0,0,2,VMC,Unknown,"The pilot's failure to maintain pitch control during the landing which resulted in a bounced landing, and an aerodynamic stall during the attempted recovery.",25-09-2020,0
20150912X73040,Accident,ERA15FA352,2015-09-12,"Atco, NJ",United States,394639N,0745130W,,,Fatal,Destroyed,Airplane,N8185F,Cessna,150,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,VMC,Unknown,"The student pilot's improper decision to intentionally maneuver at low altitude while waving to people on the ground, which led to the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall.",25-09-2020,1
20150912X91445,Accident,ERA15FA353,2015-09-12,"Oneida, TN",United States,362657N,0843746W,SCX,SCOTT MUNI,Fatal,Destroyed,Airplane,N139RT,Aero Vodochody,L39,No,1.0,Turbo Fan,091,,Air Race show,,1,0,0,0,VMC,Unknown,The pilot's failure to maintain airplane control following a partial loss of engine power during initial climb. The reason for the partial loss of engine power could not be determined due to extensive postimpact damage.,25-09-2020,1
20151022X03317,Incident,DCA15WA203,2015-09-12,"Perth, Australia",Australia,,,,,Unknown,Unknown,Airplane,VH-FNP,Airbus,A320,No,,,,,,,0,0,0,0,UNK,Unknown,,25-09-2020,0
20150914X02927,Accident,ANC15LA070,2015-09-13,"Delta Junction, AK",United States,063470N,0014640W,,,Fatal,Substantial,Airplane,N6464V,Helio,H 295,No,1.0,Reciprocating,135,NSCH,,Wright Air Service,0,0,0,3,VMC,Unknown,A partial loss of engine power during takeoff for reasons that could not be determined because postaccident examination of the airframe and engine did not reveal any anomalies that would have precluded normal operation.,,0
20150914X71046,Accident,ERA15LA354,2015-09-13,"Moneta, VA",United States,037614N,0793550W,W91,SMITH MOUNTAIN LAKE,Fatal,Substantial,Airplane,N2835X,Cessna,177,No,1.0,Reciprocating,091,,Aerial Observation,"DAP Imaging, Inc.",0,0,2,0,VMC,Unknown,"The pilot's premature retraction of the wing flaps and his subsequent failure to maintain pitch control during an attempted go-around, which resulted in the airplane exceeding its critical angle-of-attack and an aerodynamic stall. Contributing to the accident were the pilots inadequate in-flight fuel planning; his internal pressure to reach the airport expediently due to low fuel, which led to a high and fast approach; and his subsequent decision to go around when low on fuel.",25-09-2020,2
20150917X63500,Accident,GAA15CA261,2015-09-13,"Lexington, NE",United States,404751N,0994517W,,,Fatal,Substantial,Airplane,N121LK,Piper,PA 28-181,No,1.0,Reciprocating,091,,Personal,HEDGEHOPPERS FLYING CLUB INC,0,0,0,2,VMC,Unknown,"The pilot's improper fuel planning which resulted in fuel exhaustion, and loss of engine power. Additionally, the pilot's failure to maintain pitch control during the emergency landing, which resulted in an aerodynamic stall.",25-09-2020,0
20150922X53258,Accident,GAA15CA267,2015-09-13,"Delta Junction, AK",United States,064146N,1464949W,,,Fatal,Substantial,Airplane,N4763U,Cessna,180H,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"The pilot's failure to attain and maintain yaw control during the approach and attempted go around, which resulted in impact with trees and terrain.",25-09-2020,0
20150915X12259,Accident,ERA15LA358,2015-09-14,"Manteo, NC",United States,355448N,0075426W,MQI,DARE COUNTY RGNL,Fatal,Substantial,Airplane,N86705,Bellanca,7KCAB,No,1.0,Reciprocating,091,,Banner Tow,OBX AIRPLANES LLC,0,0,1,0,VMC,Unknown,"The inadvertent lodging of the banner-tow cable between the right elevator and horizontal stabilizer after the pilot threw the grapple hook out the window, which resulted in the loss of pitch control and the airplanes subsequent impact with water.",25-09-2020,1
20150923X94814,Incident,DCA15WA197,2015-09-14,"Frankfort, Germany",Germany,,,,,Fatal,Unknown,Airplane,EI-EKC,Boeing,737,No,,,,,,Ryanair,0,0,0,188,UNK,Unknown,,25-09-2020,0
20150929X53052,Accident,GAA15LA281,2015-09-14,"Nikolai, AK",United States,063501N,0154465W,,,Fatal,Substantial,Airplane,N676SP,De Havilland,DHC 2 MK.I,No,1.0,Reciprocating,091,,Positioning,,0,0,0,1,VMC,Unknown,A loss of directional control during a water takeoff for reasons that could not be determined because the airplane was not examined due to the remote accident location.,25-09-2020,0
20150915X52520,Accident,ANC15FA071,2015-09-15,"Iliamna, AK",United States,594640N,0154554W,,,Fatal,Substantial,Airplane,N928RK,De Havilland,DHC 3T,No,1.0,Turbo Prop,091,,Other Work Use,RAINBOW KING LODGE INC,3,2,5,0,VMC,Unknown,"The pilot's decision to depart in dark night, visual meteorological conditions over water, which resulted in his subsequent spatial disorientation and loss of airplane control. Contributing to the accident was the pilot's failure to determine the airplane's actual preflight weight and balance and center of gravity (CG), which led to the airplane being loaded and operated outside of the weight and CG limits and to a subsequent aerodynamic stall.",25-09-2020,10
20150916X52103,Accident,CEN15LA414,2015-09-16,"Nutwood, IL",United States,003955N,0903322W,,,Fatal,Substantial,Airplane,N65191,Cessna,172P,No,1.0,Reciprocating,091,,Personal,SIXNINETHREEONEA LLC,0,1,0,0,VMC,Unknown,A partial loss of engine power due to the undetected loosening of the four carburetor bolts that connect the throttle body to the bowl assembly.,25-09-2020,1
20150922X30936,Accident,GAA15CA266,2015-09-16,"Paxton, NE",United States,041555N,1012040W,,,Fatal,Substantial,Airplane,N3628Z,Schweizer Aircraft Corp,G 164B,No,1.0,Reciprocating,137,,Aerial Application,MCCLUNG AERIAL SPRAYING,0,1,0,0,VMC,Unknown,"The pilot's failure to maintain adequate distance from a power line during low altitude flight operations, which resulted in an impact with the power line, and subsequent impact with the ground.",25-09-2020,1
20150923X00156,Incident,DCA15WA198,2015-09-16,"Miami, FL",United States,254649N,0801159W,,,Fatal,Minor,Airplane,A7-BAC,Boeing,777,No,,,129,,,Qatar Airways,0,0,0,279,UNK,Unknown,,25-09-2020,0
20150924X90741,Accident,GAA15CA274,2015-09-16,"Herington, KS",United States,384151N,0964829W,HRU,HERINGTON RGNL,Fatal,Substantial,Airplane,N909HC,Cessna,172N,No,1.0,Reciprocating,091,,Personal,HESSTON COLLEGE,0,0,0,1,VMC,Unknown,"The pilot's failure to maintain pitch control during the landing roll, which resulted in a porpoise.",25-09-2020,0
20150917X83014,Accident,CEN15LA416,2015-09-17,"College Station, TX",United States,303519N,0962150W,,,Fatal,Substantial,Airplane,N180CM,Cessna,R172,No,1.0,Reciprocating,091,,Personal,,0,0,2,0,VMC,Unknown,The total loss of engine power due to the fatigue failure of the No. 1 connecting rod. Contributing to the accident was the manufacturers exclusion of the accident engine (by serial number) in a revision of a service bulletin.,25-09-2020,2
20150922X15659,Accident,WPR15LA264,2015-09-17,"Phoenix, AZ",United States,331817N,1113912W,IWA,Phoenix-Mesa Gateway Airport,Fatal,Substantial,Airplane,CFGZT,Douglas,A4N,No,1.0,Turbo Jet,091,,Flight Test,Top Aces,0,1,0,0,VMC,Unknown,The pilots failure to extend the landing gear before landing. Contributing to the accident were the pilots distraction during the downwind leg and his difficulty seeing the landing gear indicators due to the sun angle and shadows. ,,1
20150918X10954,Accident,ERA15FA361,2015-09-18,"Spring Hill, FL",United States,282826N,0823036W,BKV,BROOKSVILLE-TAMPA BAY RGNL,Fatal,Substantial,Airplane,N8615Z,Cessna,U206,No,1.0,Reciprocating,091,,Personal,,1,0,0,0,IMC,Unknown,"The pilot's failure to maintain a stabilized instrument approach, which resulted in a loss of control.",25-09-2020,1
20150921X14139,Accident,GAA15CA264,2015-09-18,"Rock Springs, WY",United States,413534N,0109321W,RKS,ROCK SPRINGS-SWEETWATER COUNTY,Fatal,Substantial,Airplane,N288MD,Aviat,A1,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground loop.",25-09-2020,0
20150922X63000,Accident,GAA15CA268,2015-09-18,"Bethel, AK",United States,612927N,1622437W,,,Fatal,Substantial,Airplane,N910SP,Helio,H 395,No,1.0,Reciprocating,135,NSCH,,Renfro's Alaskan Adventures,0,0,0,4,VMC,Unknown,"The pilot's failure to maintain a positive climb rate during takeoff initial climb, resulting in an uncontrolled descent and collision with trees and terrain.",25-09-2020,0
20150920X40915,Accident,ERA15LA363,2015-09-19,"Gettysburg, PA",United States,394847N,0771638W,,,Fatal,Substantial,Airplane,N3647S,Cessna,172E,No,1.0,Reciprocating,091,,Personal,,0,0,2,0,VMC,Unknown,"The total loss of engine power due to carburetor icing. Contributing to the accident was the pilot's failure to maintain a proper approach speed during the forced landing, which resulted in impact with trees.",25-09-2020,2
20150921X53106,Accident,ERA15LA365,2015-09-19,"Warehouse Point, CT",United States,413553N,0724523W,7B6,SKYLARK AIRPARK,Fatal,Substantial,Airplane,N9018R,Clark,1000,No,1.0,Reciprocating,091,,Personal,,0,1,0,0,VMC,Unknown,"The pilots failure to maintain adequate airspeed during the initial climb after takeoff, which resulted in the airplane exceeding its critical angle of attack and experiencing an aerodynamic stall. Contributing to the accident was the pilot's decision to conduct the takeoff from a grass runway rather than a paved surface, and his decision to continue the takeoff after the airplane traveled into taller vegetation, which significantly increased the distance required to clear trees at the end of the runway.",25-09-2020,1
20150923X45343,Accident,ERA15LA368,2015-09-19,"Mount Airy, MD",United States,392045N,0077130W,,,Fatal,Substantial,Airplane,N714CW,Cessna,150M,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"The in-flight fatigue failure of the No. 4 cylinder barrel, which resulted in a total loss of engine power.",25-09-2020,0
20150924X21246,Accident,GAA15CA272,2015-09-19,"Sanford, NC",United States,353439N,0079620W,TTA,RALEIGH EXEC JETPORT AT SANFOR,Fatal,Substantial,Airplane,N635DC,Diamond Aircraft Ind Inc,DA 20 C1,No,1.0,Reciprocating,091,,Personal,DILLIONS AVIATION,0,0,0,1,VMC,Unknown,"The student pilots failure to maintain a climb after takeoff, which resulted in an impact with terrain.",25-09-2020,0
20150924X55029,Accident,GAA15CA273,2015-09-19,"Marshfield, MA",United States,042549N,0704027W,GHG,MARSHFIELD MUNI - GEORGE HARLO,Fatal,Substantial,Airplane,N6932K,Piper,PA 20,No,1.0,Reciprocating,091,,Personal,,0,0,0,2,VMC,Unknown,"The pilot's loss of directional control during the landing roll, which resulted in a ground loop and impact with terrain.",25-09-2020,0
20150924X82555,Accident,ERA15LA369,2015-09-19,"Pittsburg, PA",United States,403631N,0794935W,9G1,PITTSBURGH NORTHEAST,Fatal,Substantial,Airplane,N9887K,Piper,PA 28-161,No,1.0,Reciprocating,091,,Personal,,0,0,0,1,VMC,Unknown,"An engine fire, which resulted from the overpriming of a hot engine.",25-09-2020,0
